order_id,order_date,ship_date,customer_id,customer_name,customer_segment,product_id,product_name,category,subcategory,quantity,sales,discount,profit,region,city,state,shipping_cost,payment_type
ORD-001369,2024-03-03 18:15:55,2024-03-07 18:15:55,CUST-8987,Pamela Shaw,Online-Only,PROD-9068,Art Piece,Office Supplies,Art,42,86721.49,0.31,-11873.93,Midwest,Indianapolis,IN,49.09,Transfer
ORD-001370,2025-08-01 19:27:52,2025-08-11 19:27:52,CUST-1776,Robert Lee,Corporate,PROD-1248,Footwear Bit,Apparel,Footwear,12,8720.09,0.35,525.53,South,Tampa,FL,38.48,Debit
ORD-001371,2024-12-25 05:52:28,2025-01-01 05:52:28,CUST-1981,Vicki Page,Enterprise,PROD-8806,Footwear Company,Apparel,Footwear,31,12120.21,0.28,3262.89,South,Houston,TX,88.53,PayPal
ORD-001372,2024-01-27 06:43:20,2024-02-04 06:43:20,CUST-1673,Brooke Mcdowell,Enterprise,PROD-4175,Haircare Owner,Health & Beauty,Haircare,43,12890.13,0.31,2411.46,East,Raleigh,NC,50.86,Credit
ORD-001373,2025-01-05 08:36:07,2025-01-07 08:36:07,CUST-6640,Michael Nixon,Consumer,PROD-4755,Networking Live,Technology,Networking,4,2033.65,0.11,829.93,West,San Francisco,CA,17.48,Debit
ORD-001374,2025-02-04 22:42:41,2025-02-08 22:42:41,CUST-6751,Justin Martin,Consumer,PROD-1849,Haircare Government,Health & Beauty,Haircare,31,37138.72,0.12,5339.54,West,Portland,OR,89.02,Mobile Pay
ORD-001375,2024-04-16 07:18:05,2024-04-23 07:18:05,CUST-1772,Benjamin Smith,Small Business,PROD-5321,Bookcases Feeling,Furniture,Bookcases,42,31181.59,0.39,4274.29,South,Tampa,FL,50.33,Mobile Pay
ORD-001376,2025-06-30 02:32:36,2025-07-03 02:32:36,CUST-6430,Dale Turner,Enterprise,PROD-5969,Monitors Major,Technology,Monitors,11,8236.0,0.01,3367.18,East,Boston,MA,59.27,Debit
ORD-001377,2025-01-04 20:06:35,2025-01-14 20:06:35,CUST-8987,Pamela Shaw,Online-Only,PROD-4007,Chairs Generation,Furniture,Chairs,3,6836.34,0.17,1371.42,Midwest,Columbus,OH,52.65,Credit
ORD-001378,2024-06-03 01:27:36,2024-06-13 01:27:36,CUST-5565,Dr. Christian Potts Jr.,Corporate,PROD-4418,Accessories Give,Apparel,Accessories,8,2769.12,0.25,906.88,Mountain,Helena,MT,71.35,Credit
ORD-001379,2025-07-15 17:07:23,2025-07-17 17:07:23,CUST-6331,Megan Miller,Corporate,PROD-1849,Haircare Government,Health & Beauty,Haircare,14,18678.27,0.02,4317.35,West,San Diego,CA,78.43,Mobile Pay
ORD-001380,2024-03-25 21:34:04,2024-03-29 21:34:04,CUST-6836,Daniel Solomon,Consumer,PROD-7965,Appliances Continue,Office Supplies,Appliances,24,67242.34,0.06,12126.34,South,Dallas,TX,79.03,Debit
ORD-001381,2025-04-02 16:10:58,2025-04-03 16:10:58,CUST-7912,Joshua Galloway,Enterprise,PROD-6162,Decor Body,Home & Kitchen,Decor,43,30190.76,0.24,-1254.71,South,New Orleans,LA,56.96,Debit
ORD-001382,2025-01-24 11:29:19,2025-01-27 11:29:19,CUST-5077,Chad Powell,Enterprise,PROD-6252,Women's Clothing According,Apparel,Women's Clothing,33,48176.2,0.12,8209.57,East,Philadelphia,PA,55.05,Credit
ORD-001383,2024-07-22 00:57:02,2024-07-23 00:57:02,CUST-8362,Yvonne Chandler,Corporate,PROD-9350,Storage Media,Office Supplies,Storage,17,25200.26,0.08,6397.92,South,Tampa,FL,16.98,Mobile Pay
ORD-001384,2024-01-30 20:53:28,2024-02-08 20:53:28,CUST-7209,Ashley Nguyen,Small Business,PROD-5292,Accessories Real,Technology,Accessories,5,8050.85,0.13,2476.65,East,Miami,FL,68.85,Debit
ORD-001385,2025-06-21 17:34:22,2025-07-01 17:34:22,CUST-9623,Nicole Sanchez,Corporate,PROD-6124,Paper Hope,Office Supplies,Paper,34,14921.95,0.05,2579.27,East,Orlando,FL,18.94,PayPal
ORD-001386,2025-04-08 07:45:26,2025-04-18 07:45:26,CUST-3942,Michael Booth,Small Business,PROD-7368,Outerwear Middle,Apparel,Outerwear,33,31419.08,0.13,10105.37,South,New Orleans,LA,110.41,Debit
ORD-001387,2025-07-16 13:34:14,2025-07-22 13:34:14,CUST-2783,Joe Sweeney,Retailer,PROD-2220,Skincare Others,Health & Beauty,Skincare,46,114374.93,0.15,12153.73,Mountain,Santa Fe,NM,72.69,Transfer
ORD-001388,2024-05-11 01:20:18,2024-05-12 01:20:18,CUST-3794,Lori Christian,Small Business,PROD-4418,Accessories Give,Apparel,Accessories,1,359.99,0.22,127.21,West,Las Vegas,NV,92.35,Credit
ORD-001389,2025-05-13 16:35:38,2025-05-14 16:35:38,CUST-9867,Brianna Green,Online-Only,PROD-8440,Tables Investment,Furniture,Tables,13,4940.3,0.27,1369.2,Midwest,Milwaukee,WI,114.17,Cash
ORD-001390,2025-05-19 01:36:10,2025-05-25 01:36:10,CUST-9924,Kathryn Edwards,Consumer,PROD-5423,Fitness Equipment Similar,Health & Beauty,Fitness Equipment,35,39601.89,0.31,-5459.91,Midwest,Chicago,IL,67.06,Credit
ORD-001391,2025-04-01 02:54:47,2025-04-07 02:54:47,CUST-1776,Robert Lee,Corporate,PROD-5789,Copiers Federal,Technology,Copiers,9,14305.96,0.13,3192.58,Midwest,Indianapolis,IN,10.98,BNPL
ORD-001392,2024-08-07 18:31:24,2024-08-17 18:31:24,CUST-2476,Kevin Pierce,Corporate,PROD-7657,Tables Along,Furniture,Tables,19,10157.9,0.12,3996.58,Mountain,Albuquerque,NM,45.09,Mobile Pay
ORD-001393,2025-01-12 03:16:39,2025-01-19 03:16:39,CUST-5696,Carolyn Pope,Small Business,PROD-9302,Bookcases Travel,Furniture,Bookcases,42,77857.58,0.26,23556.62,South,Nashville,TN,24.36,Mobile Pay
ORD-001394,2024-10-15 01:05:43,2024-10-25 01:05:43,CUST-4913,Emily Lee,Enterprise,PROD-6606,Outerwear City,Apparel,Outerwear,22,2881.49,0.3,219.27,Mountain,Santa Fe,NM,85.33,Mobile Pay
ORD-001395,2025-04-23 03:03:14,2025-04-28 03:03:14,CUST-4816,Gary Miller,Small Business,PROD-4115,Cookware Win,Home & Kitchen,Cookware,21,16579.91,0.23,-194.89,South,San Antonio,TX,43.74,Mobile Pay
ORD-001396,2024-12-06 11:20:15,2024-12-14 11:20:15,CUST-3710,Sabrina Sexton,Consumer,PROD-1849,Haircare Government,Health & Beauty,Haircare,5,4152.24,0.39,-976.66,West,Las Vegas,NV,61.7,Mobile Pay
ORD-001397,2024-11-19 10:28:32,2024-11-29 10:28:32,CUST-3226,Melissa Robinson,Corporate,PROD-7900,Audio List,Technology,Audio,30,79647.97,0.11,15533.77,Midwest,St. Louis,MO,66.15,Cash
ORD-001398,2024-12-18 22:28:04,2024-12-27 22:28:04,CUST-1405,Spencer Ramos,Online-Only,PROD-9350,Storage Media,Office Supplies,Storage,21,22332.2,0.34,-894.22,West,Sacramento,CA,117.51,Debit
ORD-001399,2024-06-04 14:35:55,2024-06-08 14:35:55,CUST-6675,Jonathan Long,Retailer,PROD-1492,Cabinets Do,Furniture,Cabinets,14,12632.87,0.05,2094.09,West,Phoenix,AZ,8.32,PayPal
ORD-001400,2024-06-21 21:35:47,2024-06-30 21:35:47,CUST-2476,Kevin Pierce,Corporate,PROD-3496,Markers Finally,Office Supplies,Markers,29,46761.35,0.27,10594.87,West,Las Vegas,NV,40.86,Mobile Pay
ORD-001401,2024-11-20 17:24:04,2024-11-21 17:24:04,CUST-2796,Peter Dixon,Small Business,PROD-7251,Bedding Into,Home & Kitchen,Bedding,33,51884.42,0.32,11563.37,Midwest,Chicago,IL,23.23,PayPal
ORD-001402,2025-07-31 00:23:07,2025-08-09 00:23:07,CUST-3166,Michelle Perez,Online-Only,PROD-5292,Accessories Real,Technology,Accessories,45,77454.72,0.07,27286.92,Midwest,Kansas City,MO,11.55,PayPal
ORD-001403,2025-04-29 09:05:53,2025-05-04 09:05:53,CUST-2539,Patricia Carey,Consumer,PROD-7998,Skincare Computer,Health & Beauty,Skincare,26,32860.39,0.05,10976.71,West,Las Vegas,NV,19.06,PayPal
ORD-001404,2025-08-17 17:08:16,2025-08-23 17:08:16,CUST-9246,Anthony Morales,Retailer,PROD-8273,Binders Stay,Office Supplies,Binders,31,34816.37,0.12,3458.94,Midwest,Indianapolis,IN,8.63,Mobile Pay
ORD-001405,2024-04-09 09:47:23,2024-04-12 09:47:23,CUST-7861,Mark Chen,Small Business,PROD-6606,Outerwear City,Apparel,Outerwear,1,157.17,0.16,36.16,East,Raleigh,NC,62.21,Transfer
ORD-001406,2025-08-12 15:09:12,2025-08-18 15:09:12,CUST-9962,Tiffany Flores,Enterprise,PROD-1371,Phones Whatever,Technology,Phones,12,1756.46,0.01,717.62,South,Tampa,FL,12.84,Transfer
ORD-001407,2025-03-28 18:43:55,2025-03-31 18:43:55,CUST-5217,John Banks,Retailer,PROD-1665,Storage Matter,Office Supplies,Storage,1,2147.52,0.15,556.3,East,Atlanta,GA,73.6,Transfer
ORD-001408,2025-03-16 12:07:44,2025-03-25 12:07:44,CUST-1725,Robin Taylor,Online-Only,PROD-3274,Men's Clothing Almost,Apparel,Men's Clothing,31,3604.94,0.15,1031.01,West,Portland,OR,118.08,Credit
ORD-001409,2024-04-26 02:38:40,2024-04-30 02:38:40,CUST-8240,Kevin Wise,Corporate,PROD-8709,Footwear Next,Apparel,Footwear,14,12818.72,0.31,-1957.72,Mountain,Colorado Springs,CO,113.28,Mobile Pay
ORD-001410,2024-03-26 02:37:51,2024-03-29 02:37:51,CUST-1298,David Wong,Enterprise,PROD-6937,Networking Strategy,Technology,Networking,3,518.61,0.13,114.69,South,Oklahoma City,OK,106.03,Cash
ORD-001411,2024-04-12 05:42:54,2024-04-16 05:42:54,CUST-4942,Tonya Day,Consumer,PROD-6317,Cabinets Learn,Furniture,Cabinets,3,5316.51,0.33,-635.76,Mountain,Reno,NV,105.98,Transfer
ORD-001412,2024-12-15 16:20:14,2024-12-17 16:20:14,CUST-4487,David Hernandez,Consumer,PROD-8083,Monitors Tell,Technology,Monitors,11,11708.83,0.12,4020.16,Midwest,Pittsburgh,PA,63.44,Cash
ORD-001413,2025-09-19 05:33:00,2025-09-29 05:33:00,CUST-4200,Tracy Rivers,Enterprise,PROD-9592,Women's Clothing Recognize,Apparel,Women's Clothing,21,30052.21,0.11,10571.14,West,Las Vegas,NV,98.94,Cash
ORD-001414,2024-03-14 10:14:53,2024-03-24 10:14:53,CUST-6126,Daniel Reed,Retailer,PROD-6948,Women's Clothing Easy,Apparel,Women's Clothing,24,10919.94,0.34,-1722.3,Midwest,Kansas City,MO,28.94,BNPL
ORD-001415,2024-08-03 03:52:59,2024-08-08 03:52:59,CUST-3886,Desiree Tucker,Online-Only,PROD-5292,Accessories Real,Technology,Accessories,37,67108.92,0.02,25859.84,East,Boston,MA,114.49,Credit
ORD-001416,2024-09-05 23:36:51,2024-09-13 23:36:51,CUST-9988,Daniel Johnson,Online-Only,PROD-8709,Footwear Next,Apparel,Footwear,16,14437.65,0.32,-2449.71,West,Las Vegas,NV,17.54,Mobile Pay
ORD-001417,2025-01-04 07:43:48,2025-01-08 07:43:48,CUST-9141,Anne Reid,Online-Only,PROD-4212,Desks Finish,Furniture,Desks,24,28114.73,0.37,2623.85,South,Birmingham,AL,111.84,Mobile Pay
ORD-001418,2025-06-10 00:44:38,2025-06-14 00:44:38,CUST-1528,Laura Hall,Enterprise,PROD-1811,Women's Clothing Major,Apparel,Women's Clothing,43,52017.86,0.13,21793.16,East,Baltimore,MD,11.66,Mobile Pay
ORD-001419,2025-06-11 04:44:16,2025-06-18 04:44:16,CUST-9631,Larry Thomas,Corporate,PROD-1772,Bookcases Second,Furniture,Bookcases,19,2119.88,0.35,-221.68,West,Phoenix,AZ,9.03,Credit
ORD-001420,2024-01-01 04:39:27,2024-01-03 04:39:27,CUST-1039,John Wright,Consumer,PROD-8759,Cookware Option,Home & Kitchen,Cookware,10,27421.59,0.06,6698.59,Midwest,Pittsburgh,PA,15.27,Debit
ORD-001421,2024-12-10 18:02:48,2024-12-20 18:02:48,CUST-8991,Bryan Fisher,Online-Only,PROD-1954,Fitness Equipment Clearly,Health & Beauty,Fitness Equipment,47,19670.09,0.31,-118.79,Midwest,Cleveland,OH,60.57,BNPL
ORD-001422,2024-11-09 04:35:29,2024-11-17 04:35:29,CUST-9014,Amanda Bowman,Retailer,PROD-2701,Cabinets Play,Furniture,Cabinets,24,10777.44,0.07,2180.16,East,Washington,DC,62.34,PayPal
ORD-001423,2024-11-16 09:08:02,2024-11-20 09:08:02,CUST-6917,Alexander Meyer,Small Business,PROD-2907,Wearables Heavy,Technology,Wearables,15,24837.32,0.05,3924.32,South,Oklahoma City,OK,90.03,Cash
ORD-001424,2025-09-15 03:16:11,2025-09-16 03:16:11,CUST-3144,Beth Wallace,Enterprise,PROD-3188,Accessories Notice,Apparel,Accessories,20,12650.58,0.19,604.58,Mountain,Helena,MT,40.46,Cash
ORD-001425,2025-07-14 06:27:44,2025-07-22 06:27:44,CUST-3687,Troy Walker,Retailer,PROD-4833,Tables Manager,Furniture,Tables,33,81082.56,0.06,20516.34,Mountain,Cheyenne,WY,29.97,Debit
ORD-001426,2024-08-17 14:38:14,2024-08-23 14:38:14,CUST-3874,William Smith,Retailer,PROD-5596,Accessories Citizen,Apparel,Accessories,12,3067.23,0.18,274.47,East,Baltimore,MD,56.65,Transfer
ORD-001427,2024-11-14 09:24:42,2024-11-17 09:24:42,CUST-2783,Joe Sweeney,Retailer,PROD-4418,Accessories Give,Apparel,Accessories,16,4799.81,0.35,1075.33,Mountain,Santa Fe,NM,44.67,BNPL
ORD-001428,2024-08-26 09:26:15,2024-08-30 09:26:15,CUST-8732,Shelley Frazier,Online-Only,PROD-7017,Accessories Treat,Apparel,Accessories,34,59227.71,0.18,13873.07,South,Austin,TX,15.91,BNPL
ORD-001429,2024-04-10 23:26:26,2024-04-18 23:26:26,CUST-4815,Elizabeth Wiley,Small Business,PROD-6880,Desks Final,Furniture,Desks,49,54062.8,0.24,9460.06,East,Baltimore,MD,39.88,Cash
ORD-001430,2025-05-08 04:56:48,2025-05-09 04:56:48,CUST-7794,Hannah Wood,Online-Only,PROD-6601,Paper Age,Office Supplies,Paper,6,6099.41,0.2,1564.73,West,Salt Lake City,UT,113.49,Cash
ORD-001431,2025-05-16 18:14:24,2025-05-23 18:14:24,CUST-8148,Douglas Espinoza,Consumer,PROD-6162,Decor Body,Home & Kitchen,Decor,44,39835.55,0.02,7658.79,Mountain,Albuquerque,NM,29.7,Cash
ORD-001432,2025-08-15 02:10:57,2025-08-24 02:10:57,CUST-2744,Vanessa Miller,Consumer,PROD-7680,Appliances Region,Home & Kitchen,Appliances,26,47046.4,0.11,16899.92,South,Dallas,TX,22.59,Cash
ORD-001433,2025-07-03 12:27:26,2025-07-07 12:27:26,CUST-6430,Dale Turner,Enterprise,PROD-9428,Art Tonight,Office Supplies,Art,43,98227.0,0.04,42199.29,Midwest,Indianapolis,IN,55.12,Cash
ORD-001434,2024-05-15 15:11:10,2024-05-24 15:11:10,CUST-6841,Anthony Winters,Small Business,PROD-8759,Cookware Option,Home & Kitchen,Cookware,29,82060.55,0.03,21963.85,Midwest,Milwaukee,WI,27.17,PayPal
ORD-001435,2024-07-05 03:49:17,2024-07-12 03:49:17,CUST-1882,Anita Edwards,Consumer,PROD-6162,Decor Body,Home & Kitchen,Decor,35,31687.37,0.02,6092.22,East,Baltimore,MD,26.4,Credit
ORD-001436,2025-08-25 22:52:36,2025-09-01 22:52:36,CUST-4270,Edward Navarro,Small Business,PROD-1550,Men's Clothing Child,Apparel,Men's Clothing,2,3603.55,0.06,823.87,South,Dallas,TX,101.37,BNPL
ORD-001437,2024-04-06 02:01:47,2024-04-12 02:01:47,CUST-6822,Kerry Porter,Retailer,PROD-6606,Outerwear City,Apparel,Outerwear,33,4322.24,0.3,328.91,Mountain,Colorado Springs,CO,11.2,BNPL
ORD-001438,2025-07-05 23:00:27,2025-07-08 23:00:27,CUST-9525,Albert Stone,Online-Only,PROD-8212,Monitors Industry,Technology,Monitors,32,48542.49,0.12,6491.93,South,Dallas,TX,26.23,BNPL
ORD-001439,2024-03-28 04:30:27,2024-04-04 04:30:27,CUST-6006,Briana Velazquez,Small Business,PROD-4905,Men's Clothing Up,Apparel,Men's Clothing,46,81115.92,0.32,-1318.38,Midwest,St. Louis,MO,69.91,BNPL
ORD-001440,2025-02-23 05:03:03,2025-03-02 05:03:03,CUST-3680,Amber Payne DDS,Corporate,PROD-1371,Phones Whatever,Technology,Phones,35,5019.51,0.03,1989.56,Mountain,Helena,MT,28.49,Cash
ORD-001441,2024-03-22 03:16:55,2024-03-27 03:16:55,CUST-2178,Jennifer Dean,Online-Only,PROD-9615,Networking Move,Technology,Networking,10,1281.88,0.06,422.68,West,Phoenix,AZ,37.09,BNPL
ORD-001442,2025-01-30 12:24:10,2025-02-03 12:24:10,CUST-4722,Eric Simpson,Retailer,PROD-7251,Bedding Into,Home & Kitchen,Bedding,42,65063.62,0.33,13745.92,Midwest,Cleveland,OH,67.77,Transfer
ORD-001443,2025-04-07 21:52:28,2025-04-11 21:52:28,CUST-6704,Nicholas Martin,Online-Only,PROD-3069,Footwear Your,Apparel,Footwear,24,9672.0,0.35,-303.84,South,Memphis,TN,52.01,Mobile Pay
ORD-001444,2025-07-23 13:26:11,2025-07-24 13:26:11,CUST-9939,Brady Patterson,Enterprise,PROD-2971,Audio Alone,Technology,Audio,30,62007.07,0.15,14448.67,South,Houston,TX,8.91,BNPL
ORD-001445,2024-10-16 00:10:42,2024-10-24 00:10:42,CUST-5455,Katherine Torres,Small Business,PROD-8709,Footwear Next,Apparel,Footwear,26,21736.1,0.37,-5705.86,Mountain,Albuquerque,NM,7.29,BNPL
ORD-001446,2024-05-02 08:51:17,2024-05-12 08:51:17,CUST-7011,Laurie Romero,Small Business,PROD-8523,Decor Along,Home & Kitchen,Decor,50,37813.5,0.4,2360.5,West,Salt Lake City,UT,73.31,PayPal
ORD-001447,2024-05-17 14:07:20,2024-05-21 14:07:20,CUST-4902,Mrs. Madeline Sanchez,Consumer,PROD-1954,Fitness Equipment Clearly,Health & Beauty,Fitness Equipment,38,16594.93,0.28,595.41,South,Austin,TX,31.2,Cash
ORD-001448,2025-06-18 14:03:16,2025-06-28 14:03:16,CUST-5114,Mr. Stanley Gallegos,Online-Only,PROD-2681,Cabinets Deep,Furniture,Cabinets,23,50577.29,0.21,3606.0,South,Tampa,FL,13.39,BNPL
ORD-001449,2024-09-19 00:02:24,2024-09-23 00:02:24,CUST-7219,Nathaniel Norris,Small Business,PROD-1550,Men's Clothing Child,Apparel,Men's Clothing,29,43357.56,0.22,3052.2,Mountain,Helena,MT,6.12,Debit
ORD-001450,2024-05-29 07:31:20,2024-06-01 07:31:20,CUST-1377,John Salazar,Small Business,PROD-6777,Decor Voice,Home & Kitchen,Decor,13,24991.08,0.16,6735.44,Midwest,Indianapolis,IN,96.44,Debit
ORD-001451,2024-05-14 05:23:34,2024-05-19 05:23:34,CUST-7145,Frank James,Enterprise,PROD-9770,Fitness Equipment Place,Health & Beauty,Fitness Equipment,12,1794.91,0.3,181.39,West,Las Vegas,NV,110.55,Debit
ORD-001452,2024-07-30 03:07:34,2024-08-03 03:07:34,CUST-6014,Steve Williams,Enterprise,PROD-9125,Markers Wait,Office Supplies,Markers,17,39524.85,0.02,11642.64,South,Nashville,TN,14.36,Mobile Pay
ORD-001453,2024-02-20 04:53:21,2024-02-27 04:53:21,CUST-6035,Austin Alvarado,Retailer,PROD-8440,Tables Investment,Furniture,Tables,30,10776.01,0.31,2535.01,West,San Diego,CA,16.9,Transfer
ORD-001454,2024-12-04 18:26:30,2024-12-08 18:26:30,CUST-9682,Matthew Phillips,Corporate,PROD-6593,Networking Next,Technology,Networking,3,5086.09,0.12,878.47,West,Las Vegas,NV,36.44,Credit
ORD-001455,2025-01-06 00:03:17,2025-01-15 00:03:17,CUST-2522,Brian Butler,Corporate,PROD-7646,Wearables Market,Technology,Wearables,21,8795.56,0.05,2103.07,West,San Francisco,CA,49.97,Cash
ORD-001456,2025-07-03 22:49:21,2025-07-07 22:49:21,CUST-2519,Krista Graham,Enterprise,PROD-8709,Footwear Next,Apparel,Footwear,35,29724.58,0.36,-7216.52,Midwest,Indianapolis,IN,27.55,Transfer
ORD-001457,2025-06-21 05:59:14,2025-06-22 05:59:14,CUST-1792,Joseph Burns,Online-Only,PROD-2549,Haircare Matter,Health & Beauty,Haircare,30,62052.33,0.26,4992.93,East,Raleigh,NC,100.94,Mobile Pay
ORD-001458,2024-12-24 02:57:46,2024-12-30 02:57:46,CUST-2679,Kevin Williams,Enterprise,PROD-6252,Women's Clothing According,Apparel,Women's Clothing,21,27173.76,0.22,1740.45,South,Houston,TX,99.99,Cash
ORD-001459,2024-05-08 06:28:22,2024-05-16 06:28:22,CUST-4027,Jeffrey Ford,Enterprise,PROD-6124,Paper Hope,Office Supplies,Paper,39,15494.81,0.14,1337.03,West,San Diego,CA,112.66,Cash
ORD-001460,2024-09-28 04:38:34,2024-10-06 04:38:34,CUST-8609,Nathan Miller,Corporate,PROD-4905,Men's Clothing Up,Apparel,Men's Clothing,29,55650.5,0.26,3681.05,South,Houston,TX,28.01,Debit
ORD-001461,2024-08-21 03:59:55,2024-08-30 03:59:55,CUST-5193,Samantha Garner,Small Business,PROD-9592,Women's Clothing Recognize,Apparel,Women's Clothing,33,36612.57,0.31,5999.46,West,Denver,CO,60.66,Transfer
ORD-001462,2025-09-01 12:54:38,2025-09-09 12:54:38,CUST-1059,Albert Navarro,Enterprise,PROD-8133,Bookcases Expect,Furniture,Bookcases,29,42591.28,0.1,9692.52,South,Dallas,TX,75.74,BNPL
ORD-001463,2024-07-05 10:43:38,2024-07-09 10:43:38,CUST-4923,Marisa Ross,Small Business,PROD-8212,Monitors Industry,Technology,Monitors,49,81932.69,0.03,17542.77,West,Las Vegas,NV,19.99,BNPL
ORD-001464,2024-08-26 16:07:55,2024-09-01 16:07:55,CUST-7209,Ashley Nguyen,Small Business,PROD-1509,Laptops World,Technology,Laptops,33,68759.24,0.06,23218.58,South,New Orleans,LA,82.66,BNPL
ORD-001465,2025-05-24 20:48:15,2025-05-29 20:48:15,CUST-5534,Tyler Alexander,Corporate,PROD-6681,Copiers Dog,Technology,Copiers,20,44599.41,0.02,8213.41,West,Los Angeles,CA,37.75,Cash
ORD-001466,2024-09-04 11:27:29,2024-09-13 11:27:29,CUST-2804,Charles Coleman,Small Business,PROD-6251,Footwear Bar,Apparel,Footwear,12,17530.31,0.08,2417.03,South,San Antonio,TX,91.01,BNPL
ORD-001467,2024-10-13 08:39:58,2024-10-17 08:39:58,CUST-1356,Johnathan Robinson,Corporate,PROD-4418,Accessories Give,Apparel,Accessories,46,16559.34,0.22,5851.46,South,Birmingham,AL,106.6,BNPL
ORD-001468,2025-05-30 21:41:55,2025-06-05 21:41:55,CUST-2551,Brittany Montgomery,Online-Only,PROD-8301,Haircare According,Health & Beauty,Haircare,8,242.83,0.23,18.35,West,Los Angeles,CA,32.4,Credit
ORD-001469,2025-07-27 19:52:29,2025-07-28 19:52:29,CUST-1303,Benjamin Vargas,Corporate,PROD-3496,Markers Finally,Office Supplies,Markers,6,12988.04,0.02,5505.32,Midwest,Cleveland,OH,89.92,Cash
ORD-001470,2025-01-26 23:50:46,2025-02-01 23:50:46,CUST-1162,Sharon Patterson,Retailer,PROD-2220,Skincare Others,Health & Beauty,Skincare,34,87521.68,0.12,11966.88,Mountain,Billings,MT,40.69,Debit
ORD-001471,2025-07-02 10:00:03,2025-07-07 10:00:03,CUST-4314,Jacob Wheeler,Small Business,PROD-3353,Appliances Foot,Home & Kitchen,Appliances,12,7294.0,0.12,2760.52,Midwest,Cleveland,OH,52.66,Transfer
ORD-001472,2025-03-10 14:01:07,2025-03-12 14:01:07,CUST-3405,Heidi Howell,Enterprise,PROD-7655,Supplements Full,Health & Beauty,Supplements,42,608.64,0.23,131.52,South,San Antonio,TX,10.91,Credit
ORD-001473,2024-05-12 07:09:52,2024-05-17 07:09:52,CUST-3794,Lori Christian,Small Business,PROD-5442,Women's Clothing Voice,Apparel,Women's Clothing,18,12722.41,0.34,1089.55,Mountain,Boise,ID,83.32,Mobile Pay
ORD-001474,2025-07-28 23:33:25,2025-08-07 23:33:25,CUST-6494,Haley Nguyen,Online-Only,PROD-3353,Appliances Foot,Home & Kitchen,Appliances,10,6769.06,0.02,2991.16,Mountain,Billings,MT,94.67,Mobile Pay
ORD-001475,2024-02-01 01:32:29,2024-02-02 01:32:29,CUST-1645,Omar Villarreal,Corporate,PROD-2681,Cabinets Deep,Furniture,Cabinets,33,68893.11,0.25,1499.52,Mountain,Billings,MT,47.79,Transfer
ORD-001476,2024-03-18 14:20:59,2024-03-25 14:20:59,CUST-6942,Jenna Steele,Small Business,PROD-8759,Cookware Option,Home & Kitchen,Cookware,3,6126.1,0.3,-90.8,East,Washington,DC,78.13,Cash
ORD-001477,2024-03-30 21:02:10,2024-04-07 21:02:10,CUST-5982,Jason Macias,Corporate,PROD-4599,Footwear Southern,Apparel,Footwear,4,4388.3,0.06,1480.22,Midwest,Indianapolis,IN,114.77,PayPal
ORD-001478,2024-07-02 19:36:36,2024-07-10 19:36:36,CUST-9129,Brittany Hahn,Retailer,PROD-8351,Cabinets Politics,Furniture,Cabinets,28,19695.84,0.3,1307.4,West,Seattle,WA,44.56,Credit
ORD-001479,2024-07-26 04:23:59,2024-08-04 04:23:59,CUST-5741,Karen Meadows,Retailer,PROD-8006,Laptops Their,Technology,Laptops,34,56405.03,0.08,18916.29,Midwest,St. Louis,MO,8.21,Debit
ORD-001480,2024-08-16 11:21:27,2024-08-19 11:21:27,CUST-1020,Tonya Shaffer,Small Business,PROD-5321,Bookcases Feeling,Furniture,Bookcases,25,19777.55,0.35,3761.3,West,San Francisco,CA,89.15,BNPL
ORD-001481,2025-07-01 06:24:21,2025-07-10 06:24:21,CUST-1611,Derek Stephens,Corporate,PROD-6880,Desks Final,Furniture,Desks,23,31052.72,0.07,10116.74,East,Atlanta,GA,87.22,PayPal
ORD-001482,2025-06-18 05:15:17,2025-06-28 05:15:17,CUST-9483,Katherine Harris,Consumer,PROD-4212,Desks Finish,Furniture,Desks,29,36128.92,0.33,5327.44,South,Dallas,TX,95.65,Debit
ORD-001483,2024-01-24 14:08:11,2024-01-26 14:08:11,CUST-1027,Gregory Thomas,Online-Only,PROD-3274,Men's Clothing Almost,Apparel,Men's Clothing,13,1227.19,0.31,147.8,Mountain,Boise,ID,65.32,Credit
ORD-001484,2024-06-30 19:36:31,2024-07-07 19:36:31,CUST-6208,Mrs. Cathy Flores,Online-Only,PROD-6880,Desks Final,Furniture,Desks,6,6707.04,0.23,1245.48,Mountain,Santa Fe,NM,38.25,Mobile Pay
ORD-001485,2025-02-25 19:51:35,2025-02-27 19:51:35,CUST-2685,Vickie Sanchez,Online-Only,PROD-7646,Wearables Market,Technology,Wearables,10,4012.01,0.09,825.11,East,Miami,FL,60.57,BNPL
